1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75
2872 0 0.66 0 0.99 0 0.68 0.39 0 0.89 0 0.47 0 0.22 0 0.8 0 0.73 0 0.57 0 0.48 0 0.66 0 0.59 0 0.5 0 0.01 0 0 0 0.05 0.6 0 0.05 0 0 0.06 0.63 0 0.89 0 0.57 0 0.69 0 0.46 0 0 0.42 0.3 0 0.32 0 0.67 0 0.06 0 0.99 0 0 0.59 0.75 0 0 0.27 0.46 0 0 0.5 0 0.31 0.48 0
2873 0 0.08 0 0.94 0.35 0 0.61 0 0.24 0 0 0.09 0.42 0 0.33 0 0.91 0 0 0.35 0.97 0 0.13 0 0.73 0 0.17 0 0.97 0 0 0 0.53 0.03 0 0.51 0 0 0.82 0.89 0 0.97 0 0.29 0 0 0.67 0.54 0 0 0.46 0.2 0 0.7 0 0.15 0 0.13 0 0.94 0 0.35 0 0.36 0 0 0.1 0.81 0 0 0.28 0 0.71 0.92 0
2874 0 0.89 0 0.62 0.96 0 0.85 0 0.13 0 0 0.34 0.41 0 0.66 0 0.7 0 0 0.88 0.49 0 0.98 0 0.32 0 0.69 0 0.49 0 0 0 0.89 0.04 0 0.28 0 0 0.57 0.66 0 0.13 0 0.65 0 0 0.51 0.52 0 0 0.42 0.44 0 0.84 0 0.61 0 0.55 0 0.47 0 0 0.33 0.56 0 0 0.87 0.11 0 0 0.82 0 0.61 0.32 0
2875 0 0.28 0.88 0 0.75 0 0.33 0 0.7 0 0.81 0 0.94 0 0 0.9 0 0.46 0 0.83 0.97 0 0 0.21 0.03 0 0.23 0 0.74 0 0.44 0 0 0.62 0 0.87 0 0.59 0 0.76 0 0 0.15 0.59 0 0.91 0 0.48 0 0.34 0 0.79 0 0.46 0 0.95 0 0.19 0 0.92 0 0.51 0 0.09 0 0.51 0 0 0.79 0.88 0 0 0.16 0.59 0
2876 0 0.92 0.14 0 0.64 0 0.69 0 0.75 0 0.65 0 0.42 0 0 0.16 0 0.33 0 0.46 0.98 0 0 0.28 0.8 0 0.69 0 0.52 0 0.8 0 0 0.76 0 0.77 0 0.02 0 0.83 0 0 0.63 0.35 0 0.53 0 0.25 0 0.15 0 0.21 0 0.77 0 0.9 0 0.34 0 0.37 0 0.69 0 0 0.79 0.53 0 0 0.41 0.74 0 0 0.79 0.53 0
2877 0 0.27 0.97 0 0.42 0 0.65 0 0.52 0 0.9 0 0.15 0 0 0.62 0 0.15 0 0.2 0.02 0 0 1.0 0.74 0 0.08 0 0.32 0 0.96 0 0 0.49 0 0.59 0 0.52 0 0.48 0 0 0.98 0.63 0 0 0.49 0.97 0 0.48 0 0.58 0 0.91 0 0.7 0 0.3 0 0.63 0 0.75 0 0.36 0 0.7 0 0 0.43 0.82 0 0 0.79 0.4 0
2878 0 0.3 0.77 0 0.35 0 0.13 0 0.19 0 0.35 0 0.03 0 0 0.93 0 0.32 0 0.95 0.34 0 0 0.11 0.37 0 0.56 0 0.58 0 0.35 0 0 0.77 0 0.26 0 0.16 0 0.34 0 0 0.56 0.26 0 0 0.43 0.83 0 0.85 0 0.46 0 0.98 0 0.46 0 0.13 0 0.51 0 0.45 0 0 0.79 0.89 0 0 0.86 0.7 0 0 0.12 0.79 0
2879 0 0.52 0.26 0 0.85 0 0.3 0 0.71 0 0.59 0 0.3 0 0 0.87 0 0.83 0 0.99 0.5 0 0 0.15 0.97 0 0.62 0 0.49 0 0.35 0 0 0.21 0 0.1 0 0.45 0 0.57 0 0 0.37 0.24 0 0 0.91 0.43 0 0.22 0 0.79 0 0.01 0 0.97 0 0.34 0 0.07 0 0.98 0 0.15 0 0.85 0 0.98 0 0.97 0 0 0.34 0.27 0
2880 0 0.24 0 0.39 0.38 0 0.97 0 0.64 0 0.86 0 0.74 0 0 0.14 0 0.17 0 0.7 0.39 0 0.18 0 0.7 0 0.21 0 0.12 0 0 0.12 0 0.15 0 0.33 0 0.55 0 0.59 0 0.9 0 0.36 0 0.34 0 0.63 0 0 0.2 0.12 0 0.81 0 0.66 0 0.78 0 0.53 0 0.9 0 0.18 0 0 0.36 0.18 0 0.36 0 0 0.99 0.95 0
2881 0 0.02 0.26 0 0.42 0 0.44 0 0.65 0 0 0.04 0.46 0 0 0.27 0 0.5 0 0.84 0.87 0 0 0.34 0.67 0 0.85 0 0.02 0 0.89 0 0 0.29 0 0.13 0 0 0.36 0.02 0 0.45 0 0.44 0 0.31 0 0.02 0 0 0.25 0.98 0 0.6 0 0.89 0 0.52 0 0.13 0 0.54 0 0.89 0 0.18 0 0 0.92 0 0.72 0 0.54 0.28 0
2882 0 0.05 0.39 0 0.16 0 0.41 0 0.2 0 0 0.33 0.53 0 0 0.42 0 0.97 0 0.6 0.71 0 0 0.36 0.87 0 0.81 0 0.48 0 0.17 0 0 0.73 0 0.23 0 0 0.75 0.24 0 0.93 0 0.75 0 0.29 0 0.19 0 0 0.82 0.36 0 0.83 0 0.89 0 0.04 0 0.05 0 0.64 0 0.79 0 0.57 0 0.2 0 0 0.74 0 0.84 0.63 0
2883 0 0.38 0.48 0 0.73 0 0.1 0 0.27 0 0.54 0 0.33 0 0 0.21 0 0.69 0 0.73 1.0 0 0 0.95 0.8 0 0.08 0 0.75 0 0.17 0 0 0.31 0 0.68 0 0 0.2 0.81 0 0.33 0 0.36 0 0.2 0 0.63 0 0.05 0 0.76 0 0.51 0 0.35 0 0.41 0 0.78 0 0.56 0 0 0.81 0.05 0 0 0.78 0 0.85 0 0.99 0.15 0
2884 0 0.39 0.72 0 0.37 0 0.97 0 0.3 0 0.09 0 0.86 0 0.53 0 0.79 0 0.48 0 0.44 0 0 0.66 0.79 0 0.5 0 0.01 0 0.32 0 0 0.45 0 0 0.81 0.12 0 0.12 0 0.91 0 0.16 0 0.58 0 0 0.99 0.73 0 0.3 0 0.77 0 0.95 0 0.87 0 0.53 0 0.33 0 0.86 0 0.48 0 0 0.84 0.45 0 0 0.01 0.98 0
2885 0 0.75 0.8 0 0.13 0 0.05 0 0.17 0 0.12 0 0.21 0 0 0.9 0 0.08 0 0.05 0.3 0 0.44 0 0.44 0 0.89 0 0.49 0 0.9 0 0 0.6 0 0.78 0 0.84 0 0.3 0 0 0.04 0.64 0 0.98 0 0 0.23 0.12 0 0.63 0 0.47 0 0.09 0 0.36 0 0.02 0 0.52 0 0 0.43 0 0.25 0.02 0 0.75 0 0 0.58 0.28 0
2886 0 0.3 0.52 0 0.59 0 0.14 0 0.59 0 0.54 0 0.42 0 0 0.49 0 0.49 0 0.53 0.5 0 0.16 0 0.17 0 0.4 0 0.97 0 0.67 0 0 0.52 0 0.37 0 0.26 0 0.36 0 0 0.86 0.3 0 0 0.72 0 0.96 0.16 0 0.95 0 0.07 0 0.13 0 0.19 0 0.98 0 0.85 0 0 0.88 0 0.77 0.41 0 0.94 0 0 0.49 0.16 0
2887 0 0.26 0.71 0 0.1 0 0.7 0 0.12 0 0.61 0 0.75 0 0 0.03 0 0.83 0 0.27 0.75 0 0.78 0 0.58 0 0.5 0 0.06 0 0.71 0 0 0.77 0 0.02 0 0 0.63 0.67 0 0 0.22 0.75 0 0.12 0 0 0.34 0.58 0 0.02 0 0.15 0 0.5 0 0.37 0 0.36 0 0.43 0 0 0.89 0 0.71 0.29 0 0 0.44 0 0.36 0.47 0
2888 0 0.91 0 0.44 0 0.55 0 0.06 0.51 0 0.64 0 0.06 0 0.79 0 0.47 0 0.09 0 0.15 0 0.6 0 0.25 0 0.49 0 0 0.3 0 0 0.94 0 0.58 0.27 0 0.47 0 0.04 0 0.73 0 0.55 0 0.57 0 0.57 0 0 0.76 0.9 0 0.65 0 0.91 0 0.38 0 0.86 0 0.32 0 0.47 0 0 0.42 0.49 0 0 0.78 0 0.3 0.86 0
2889 0 0.04 0 0.62 0 0.59 0 0.72 0.07 0 0.64 0 0.59 0 0.22 0 0.4 0 0.81 0 0.07 0 0.53 0 0.09 0 0.25 0 0 0.56 0.47 0 0 0 0.58 0.0 0 0.14 0 0.46 0 0.18 0 0.06 0 0.48 0 0.11 0 0 0.31 0.77 0 0.23 0 0.11 0 0.3 0 0.47 0 0.05 0 0.3 0 0 0.79 0.4 0 0 0.81 0 0.61 0.46 0
2890 0 0.5 0 0.07 0 0.66 0.47 0 0 0.24 0.68 0 0.48 0 0.53 0 0.27 0 0.86 0 0.05 0 0.92 0 0.17 0 0.46 0 0 0.66 0.43 0 0 0 0.1 0.74 0 0.59 0 0.91 0 0 0.89 0.82 0 0.9 0 0.06 0 0 0.34 0.42 0 0.64 0 0.77 0 0.71 0 0.55 0 0.12 0 0.48 0 0 0.9 0.77 0 0 0.36 0 0.61 0.44 0
2891 0 0.71 0 0.96 0 0.89 0.3 0 0 0.5 0.98 0 0.11 0 0.52 0 0.57 0 1.0 0 0.2 0 0.71 0 0.76 0 0.92 0 0 0.65 0.81 0 0 0 0.4 0.5 0 0.67 0 0.31 0 0 0.53 0.65 0 0.49 0 0.78 0 0.97 0 0.27 0 0.21 0 0.38 0 0.86 0 0.12 0 0.41 0 0.11 0 0 0.02 0.22 0 0 0.41 0 0.94 0.01 0
2892 0 0.74 0 0.48 0.52 0 0.18 0 0.22 0 0.03 0 0.86 0 0.45 0 0.05 0 0.79 0 0.53 0 0 0.3 0.64 0 0.02 0 0.18 0 0 0 0.38 0.73 0 0.13 0 0.62 0 0.92 0 0.84 0 0.5 0 0.51 0 0.55 0 0 0.64 0.61 0 0.11 0 0.65 0 0 0.2 0.31 0 0 0.72 0.35 0 0.54 0 0.65 0 0.87 0 0 0.71 0.62 0
2893 0 0.6 0.08 0 0.03 0 0.96 0 0.64 0 0.04 0 0 0.99 0 0.9 0.84 0 0.18 0 0.1 0 0 0.8 0.74 0 0.93 0 0.8 0 0.43 0 0 0.1 0 0.38 0 0.27 0 0.44 0 0 0.78 0.84 0 0.17 0 0.14 0 0 0.12 0.9 0 0.35 0 0.43 0 0.51 0 0.51 0 0.8 0 0 0.53 0.85 0 0 0.0 0.56 0 0 0.25 0.22 0
2894 0 0.98 0.81 0 0.02 0 0.76 0 0 0.99 0.9 0 0 0.57 0.51 0 0.29 0 0.94 0 0.3 0 0 0.25 0.24 0 0.24 0 0.94 0 0.97 0 0 0.46 0 0.71 0 0.67 0 0.5 0 0 0.49 0.95 0 0.53 0 0.71 0 0.26 0 0.02 0 0.49 0 0 0.5 1.0 0 0.8 0 0.63 0 0 0.01 0.12 0 0 0.16 0.49 0 0 0.58 0.86 0
2895 0 0.08 0.67 0 0.24 0 0.1 0 0 0.08 0.25 0 0 0.61 0.43 0 0.46 0 0.88 0 0.89 0 0 0.34 0.84 0 0.07 0 0.86 0 0.81 0 0 0.36 0 0.35 0 0.37 0 0.18 0 0 0.82 0.92 0 0.97 0 0.91 0 0.63 0 0 0.66 0.58 0 0 0.87 0.66 0 0.59 0 0.37 0 0 0.93 0.38 0 0 0.66 0.72 0 0 0.33 0.16 0
2896 0 0.29 0.68 0 0.66 0 0.1 0 0.43 0 0.85 0 0 0.24 0.37 0 0.2 0 0.31 0 0.6 0 0 0.14 0.18 0 0.57 0 0.4 0 0.57 0 0 0 0.91 0.88 0 0.46 0 0.78 0 0.67 0 0.0 0 0.88 0 0.06 0 0.65 0 0.79 0 0.42 0 0.11 0 0.83 0 0.69 0 0.4 0 0 0.1 0.18 0 0 0.6 0 0.19 0 0.44 0.91 0
2897 0 0.48 0.96 0 0 0.1 0.59 0 0.75 0 0.3 0 0 0.87 0.42 0 0.47 0 0.29 0 0.07 0 0 0.46 0.25 0 0.05 0 0.23 0 0.52 0 0 0 0.8 0.96 0 0.09 0 0.4 0 0.38 0 0.13 0 0.18 0 0.72 0 0.02 0 0.7 0 0.59 0 0.3 0 0.46 0 0.37 0 0.27 0 0 0.97 0.11 0 0 0.91 0.38 0 0 0.5 0.47 0
2898 0 0.46 0.31 0 0.88 0 0.77 0 0.81 0 0.7 0 0 0.81 0.61 0 0.36 0 0.62 0 0.85 0 0 0.8 0.37 0 0.11 0 0.41 0 0.36 0 0 0 0.63 0.62 0 0.09 0 0.01 0 0 0.44 0.5 0 0.0 0 0.03 0 0.37 0 0.01 0 0.96 0 0.81 0 0.94 0 0.14 0 0.24 0 0 0.38 0.9 0 0 0.79 0 0.25 0 0.77 0.88 0
2899 0 0.35 0.78 0 0 0.92 0.1 0 0.08 0 0.09 0 0 0.13 0.23 0 0.54 0 0.01 0 0.65 0 0 0.19 0.24 0 0.31 0 0.1 0 0.45 0 0 0 0.85 0.56 0 0.27 0 0.47 0 0 0.3 0.21 0 0.99 0 0.5 0 0.02 0 0.01 0 0.15 0 0.48 0 0.93 0 0.24 0 0.4 0 0 0.72 0.4 0 0 0.98 0 0.26 0 0.62 0.14 0
2900 0 0.6 0.03 0 0.19 0 0.71 0 0 0.51 0.31 0 0 0.52 0.59 0 0.3 0 0.72 0 0.65 0 0 0.18 0.61 0 0.52 0 0.52 0 0.53 0 0 0 0.49 0.52 0 0.31 0 0.2 0 0 0.47 0.96 0 0.99 0 0.47 0 0.17 0 0.22 0 0.08 0 0 0.43 0.42 0 0.59 0 0.65 0 0 0.56 0.86 0 0 0.75 0 0.32 0 0.04 0.69 0
2901 0 0.36 0.78 0 0.88 0 0.23 0 0 0.29 0.74 0 0 0.41 0.43 0 0.07 0 0.71 0 0.65 0 0 0.51 0.79 0 0.25 0 0.78 0 0.26 0 0 0 0.19 0.57 0 0.05 0 0.38 0 0 0.17 0.94 0 0.51 0 0.96 0 0.76 0 0 0.21 0.43 0 0 0.89 0.94 0 0.23 0 0.44 0 0 0.96 0.66 0 0 0.73 0 0.76 0 0.42 0.85 0
2902 0 0.25 0.28 0 0.73 0 0.67 0 0.01 0 0 0.11 0 0.29 0 0.22 0.66 0 0.67 0 0.35 0 0 0.47 0.15 0 0.49 0 0.12 0 0.71 0 0 0.44 0 0.16 0 0.9 0 0.29 0 0 0.34 0.59 0 0.08 0 0.95 0 0.56 0 0.7 0 0.76 0 0.38 0 0.79 0 0.43 0 0.42 0 0 0.73 0.83 0 0 0.69 0.3 0 0 0.22 0.48 0
2903 0 0.84 0.16 0 0.59 0 0.06 0 0.3 0 0 0.96 0 0.73 0 0.21 0.51 0 0.18 0 0.73 0 0 0.82 0.4 0 0.31 0 0.67 0 0.99 0 0 0 0.34 0.27 0 0.43 0 0.14 0 0.37 0 0.36 0 0.63 0 0.71 0 0.97 0 0.75 0 0.06 0 0.2 0 0.09 0 0.5 0 0.06 0 0.11 0 0.33 0 0 0.57 0 0.58 0 0.44 0.38 0
2904 0 0.13 0.5 0 0.43 0 0.71 0 0.54 0 0.88 0 0 0.33 0 0.4 0.83 0 0.24 0 0.22 0 0 0.79 0.56 0 0.54 0 0.93 0 0.5 0 0 0 0.89 0.93 0 0.33 0 0.14 0 0 0.23 0.88 0 0.83 0 0.9 0 0.79 0 0.07 0 0.47 0 0.66 0 0.62 0 0.77 0 0.53 0 0 0.21 0.74 0 0 0.64 0 0.27 0 0.51 0.12 0
2905 0 0.2 0.14 0 0.33 0 0.11 0 0.47 0 0 0.5 0 0.09 0 0.35 0.12 0 0.64 0 0.46 0 0 0.75 0.13 0 0.02 0 0.61 0 0.42 0 0 0 0.7 0.59 0 0.17 0 0.79 0 0 0.42 0.78 0 0.87 0 0.15 0 0.24 0 0.06 0 0.14 0 0.39 0 0.34 0 0.49 0 0.66 0 0 0.95 0.19 0 0 0.7 0 0.7 0 0.8 0.12 0
2906 0 0.35 0.46 0 0.8 0 0.92 0 0.26 0 0.07 0 0 0.08 0 0.66 0.16 0 0 0.26 0.05 0 0 0.71 0.53 0 0.83 0 0.15 0 0.34 0 0 0.56 0 0.58 0 0.87 0 0.52 0 0 0.61 0.38 0 0 0.38 0.22 0 0.16 0 0.39 0 0.46 0 0.76 0 0.22 0 0.47 0 0.85 0 0 0.65 0.28 0 0 0.04 0.8 0 0 0.89 0.78 0
2907 0 0.86 0 0.44 0.65 0 0.91 0 0 0.71 0.35 0 0 0.02 0.76 0 0.29 0 0.46 0 0.97 0 0 0.48 0.99 0 0.35 0 0.8 0 0 0 0.42 0.05 0 0.83 0 0.86 0 1.0 0 0.97 0 0.85 0 0.67 0 0.46 0 0 0.46 0.93 0 0.15 0 0 0.41 0.18 0 0.59 0 0.06 0 0 0.2 0.5 0 0 0.51 0 0.7 0.9 0 0.97 0
2908 0 0.94 0 0.66 0.31 0 0 0.29 0.79 0 0.28 0 0 0.22 0.88 0 0.45 0 0.6 0 0.51 0 0 0.61 0.6 0 0.05 0 0.88 0 0 0 0.49 0 0.8 0.63 0 0.45 0 0.72 0 0.77 0 0.7 0 0.09 0 0.73 0 0 0.95 0.96 0 0.27 0 0 0.28 0.97 0 0.88 0 0.45 0 0 0.37 0.04 0 0 0.74 0 0.17 0.04 0 0.99 0
2909 0 0.9 0 0.06 0.35 0 0 0.27 0.3 0 0.31 0 0 0.83 0 0.1 0.19 0 0.83 0 0.2 0 0 0.95 0.89 0 0.02 0 0.35 0 0 0 0.57 0.37 0 0.74 0 0.86 0 0.08 0 0.19 0 0.87 0 0.28 0 0.3 0 0 0.26 0.82 0 0.34 0 0 0.17 0.28 0 0.78 0 0.78 0 0.82 0 0.77 0 0 0.0 0 0.62 0.1 0 0.43 0
2910 0 0.81 0 0.41 0.88 0 0.03 0 0 0.66 0.29 0 0 0.43 0.92 0 0.53 0 0.04 0 0.89 0 0 0.56 0.91 0 0.45 0 0.77 0 0 0 0.96 0.41 0 0.25 0 0.9 0 0.18 0 0.98 0 0.4 0 0.51 0 0.72 0 0.95 0 0.36 0 0.05 0 0 0.47 0.27 0 0.41 0 0.42 0 0 0.81 0.95 0 0 0.16 0 0.4 0.62 0 0.47 0
2911 0 0.51 0 0.86 0.24 0 0.08 0 0.01 0 0 0.19 0 0.79 0 0.74 0.57 0 0 0.87 0.98 0 0 0.33 0.3 0 0.45 0 0.87 0 0.87 0 0 0.23 0 0.19 0 0.52 0 0.67 0 0.39 0 0.5 0 0 0.09 0.94 0 0.21 0 0.58 0 0.44 0 0.51 0 0.47 0 0.95 0 0.78 0 0.09 0 0.05 0 0 0.56 0.63 0 0 0.06 0.28 0
2912 0 0.02 0 0.37 0.34 0 0.13 0 0 0.27 0.74 0 0 0.01 0.77 0 0.81 0 0.56 0 0.38 0 0 0.7 0.07 0 0.01 0 0.09 0 0.06 0 0 0.34 0 0.08 0 0.04 0 0.95 0 0.94 0 0.25 0 0.94 0 0.53 0 0 0.17 0.84 0 0.63 0 0 0.55 0.6 0 0.99 0 0.96 0 0 0.33 0.85 0 0 0.77 0 0.93 0.17 0 0.58 0
2913 0 0.72 0 0.61 0.81 0 0 0.84 0.09 0 0.27 0 0 0.81 0.16 0 0.22 0 0.51 0 0.72 0 0 0.49 0.73 0 0.11 0 0.77 0 0.01 0 0 0 0.6 0.32 0 0.09 0 0.95 0 0.91 0 0.23 0 0.55 0 0.41 0 0 0.87 0.97 0 0.66 0 0 0.52 0.48 0 0.64 0 0.09 0 0 0.44 0.74 0 0 0.69 0 0.12 0.69 0 0.55 0
2914 0 0.03 0 0.64 0.27 0 0 0.06 0.22 0 0.41 0 0 0.92 0 0.31 0.32 0 0.15 0 0.47 0 0 0.24 0.41 0 0.3 0 0.31 0 0.3 0 0 0.56 0 0.32 0 0.92 0 0.38 0 0.68 0 0.62 0 0.05 0 0.85 0 0 0.74 0.88 0 0.31 0 0 0.21 0.54 0 0.57 0 0.04 0 0.66 0 0.26 0 0 0.36 0 0.34 0.19 0 0.1 0
2915 0 0.79 0 0.2 0.65 0 0.93 0 0 0.85 0.1 0 0 0.07 0.54 0 0.9 0 0.52 0 0.92 0 0 0.48 0.55 0 0.3 0 0.54 0 0.5 0 0 0.83 0 0.37 0 0.22 0 0.21 0 0.11 0 0.85 0 0.65 0 0.97 0 0.86 0 0.79 0 0.95 0 0 0.56 0.66 0 0.91 0 0.54 0 0 0.66 0.77 0 0 0.98 0 0.88 0.18 0 0.69 0
2916 0 0.87 0.55 0 0.34 0 0.59 0 0.44 0 0.02 0 0 0.14 0.44 0 0.31 0 0.19 0 0.06 0 0 0.77 0.96 0 0.72 0 0.94 0 0.88 0 0 0 0.72 0.71 0 0 0.4 0.43 0 0.25 0 0.51 0 0.26 0 0.14 0 0 0.42 0.99 0 0.2 0 0.89 0 0.11 0 0.71 0 0.29 0 0 0.53 0.27 0 0 0.21 0 0.93 0 0.6 0.49 0
2917 0 0.15 0.77 0 0 0.87 0.72 0 0.6 0 0.52 0 0 0.69 0.89 0 0.6 0 0.42 0 0.86 0 0 0.28 0.76 0 0.15 0 0.96 0 0.09 0 0 0 0.66 0.41 0 0 0.52 0.05 0 0.93 0 0.43 0 0.76 0 0.69 0 0 0.79 0.93 0 0.77 0 0.65 0 0.61 0 0.31 0 0.31 0 0 0.53 0.11 0 0 0.57 0 0.5 0 0.66 0.78 0
2918 0 0.89 0.11 0 0.28 0 0.96 0 0 0.9 0.85 0 0 0.88 0.14 0 0.35 0 0.5 0 0.19 0 0 0.01 0.73 0 0.08 0 0.27 0 0.07 0 0 0 0.31 0.06 0 0 0.43 0.57 0 0.59 0 0.54 0 0.07 0 0.55 0 0 0.21 0.51 0 0.55 0 0 0.85 0.16 0 0.74 0 0.54 0 0 0.47 0.72 0 0 0.04 0 0.9 0 0.26 0.63 0
2919 0 0.31 0.52 0 0.2 0 0.75 0 0.86 0 0.76 0 0 0.88 0.59 0 0.51 0 0.77 0 0.73 0 0 0.06 0.09 0 0.68 0 0.43 0 0.6 0 0 0 0.49 0.88 0 0 0.03 0 0.94 0.16 0 0.55 0 0.41 0 0.95 0 0 0.03 0.18 0 0.0 0 0.96 0 0.62 0 0.58 0 0.84 0 0 0.42 0.06 0 0 0.01 0 0.08 0 0.38 0.36 0
2920 0 0.87 0.71 0 0 0.02 0.15 0 0.57 0 0.73 0 0 0.19 0.41 0 0.33 0 0.63 0 0.68 0 0 0.54 0.73 0 0.91 0 0.64 0 0.75 0 0 0 0.74 0.21 0 0 0.94 0 0.85 0.79 0 0.38 0 0.58 0 0.42 0 0 0.53 0.01 0 0.17 0 0.72 0 0.36 0 0.12 0 0.58 0 0 0.33 0.16 0 0 0.63 0 0.85 0 0.88 0.24 0
2921 0 0.02 1.0 0 0.52 0 0.12 0 0 0.44 0.67 0 0 0.16 0.05 0 0.92 0 0.6 0 0.43 0 0 0.05 0.0 0 0.49 0 0.12 0 0.78 0 0 0 0.25 0.16 0 0 0.66 0 0.01 0.88 0 0.25 0 0.51 0 0.86 0 0 0.19 0.61 0 0.91 0 0 0.28 0.92 0 0.21 0 0.42 0 0 0.65 0.38 0 0 0.58 0 0.4 0 0.2 0.72 0
2922 0 0.67 0.88 0 0.71 0 0.94 0 0 0.81 0.11 0 0 0.89 0.71 0 0.98 0 0.17 0 0.23 0 0 0.58 0.16 0 0.97 0 0.37 0 0.91 0 0 0 0.15 0.8 0 0 0.53 0.57 0 0.75 0 0.72 0 0.69 0 0.99 0 0 0.81 0 0.13 0.73 0 0 0.47 0.7 0 0.35 0 0.86 0 0 0.68 0.68 0 0 0.58 0 0.07 0 0.64 0.18 0
2923 0 0.65 0.98 0 0.33 0 0.7 0 0.54 0 0.31 0 0 1.0 0 0.01 0.05 0 0.82 0 0.89 0 0 0.12 0.73 0 0.33 0 0.94 0 0.62 0 0 0.41 0 0.92 0 0 0.45 0.39 0 0.46 0 0.43 0 0.4 0 0.83 0 0 0.56 0.99 0 0.34 0 0.64 0 0.24 0 0.83 0 0.2 0 0 0.44 0.93 0 0 0.81 0 0.92 0 0.08 0.76 0
2924 0 0.54 0.72 0 0.5 0 0.19 0 0.25 0 0 0.78 0 0.64 0 0.87 0.9 0 0.02 0 0.87 0 0 0.14 0.09 0 0.33 0 0.05 0 0.59 0 0 0.54 0 0.11 0 0 0.59 0.88 0 0.26 0 0.43 0 0.85 0 0.55 0 0 0.47 0.79 0 0.87 0 0.46 0 0.31 0 0.49 0 0.55 0 0 0.55 0.95 0 0 0.19 0 0.63 0 0.31 0.83 0
2925 0 1.0 0.97 0 0.42 0 0.39 0 0.58 0 0 0.57 0 0.96 0 0.86 0.05 0 0.99 0 0.37 0 0 0.16 0.37 0 0.62 0 0.47 0 0.49 0 0 0 0.63 0.27 0 0 0.64 0.25 0 0.72 0 0.34 0 0.24 0 0.77 0 0 0.18 0.43 0 0.05 0 0.51 0 0.33 0 0.95 0 0.69 0 0.99 0 0.73 0 0 0.53 0 0.7 0 1.0 0.7 0
2926 0 0.27 0.89 0 0.03 0 0.11 0 0.28 0 0.3 0 0 0.55 0 0.65 0.2 0 0.16 0 0.08 0 0 0.67 0.97 0 0.6 0 0.76 0 0.66 0 0 0 0.96 0.23 0 0 0.26 0.68 0 0.49 0 0.76 0 0.23 0 0.01 0 0 0.1 0.79 0 0.14 0 0.88 0 0.3 0 0.39 0 0.7 0 0 0.89 0.48 0 0 0.32 0 0.75 0 0.78 0.62 0
2927 0 0.26 0.81 0 0.68 0 0.21 0 0.13 0 0 0.52 0 0.32 0 0.03 0.73 0 0.53 0 0.33 0 0 0.65 0.82 0 0.54 0 0.22 0 0.67 0 0 0 0.45 0.09 0 0 0.51 0.88 0 0.11 0 0.97 0 0.78 0 0.82 0 0 0.43 0.35 0 0.72 0 0.75 0 0.45 0 0.15 0 0.56 0 0 0.36 0.12 0 0 0.62 0 0.26 0 0.42 0.81 0
2928 0 0.66 0.9 0 0.34 0 0.88 0 0.72 0 0.12 0 0 0.52 0.78 0 0.58 0 0.92 0 0.58 0 0 0.69 0.63 0 0.31 0 0.4 0 0.21 0 0 0.23 0 0.67 0 0 0.64 0.07 0 0 0.77 0.24 0 0.51 0 0.65 0 0.51 0 0.97 0 0.61 0 0.34 0 0.64 0 0.65 0 0.07 0 0 0.82 0.62 0 0 0.45 0.87 0 0 0.7 0.69 0
2929 0 0.17 0.06 0 0.94 0 0.31 0 0 0.98 0.88 0 0 0.78 0.91 0 0.6 0 0.51 0 0.95 0 0 0.96 0.78 0 0.88 0 0.18 0 0.6 0 0 0.84 0 0.53 0 0 0.45 0.68 0 0 0.91 0.08 0 0.41 0 0.95 0 0.7 0 0.28 0 0.41 0 0 0.25 0.34 0 0.77 0 0.96 0 0 0.9 0.53 0 0 0.01 0.02 0 0 0.0 0.85 0
2930 0 0.4 0.24 0 0.6 0 0.59 0 0.75 0 0 0.94 0 0.12 0 0.46 0.29 0 0.15 0 0.59 0 0 0.21 0.25 0 0.94 0 0.92 0 0.24 0 0 0.99 0 0.01 0 0 0.68 0.29 0 0 0.9 0.94 0 0.88 0 0.86 0 0.14 0 0.9 0 0.76 0 0.61 0 0.29 0 0.54 0 0.8 0 0 0.32 0.04 0 0 0.15 0 0.35 0 0.1 0.78 0
2931 0 0.18 0.3 0 0.43 0 0.23 0 0.44 0 0.68 0 0 0.56 0 0.93 0.92 0 0 0.27 0.48 0 0 0.51 0.59 0 0.35 0 0.98 0 0.36 0 0 0.75 0 0.42 0 0 0.66 0.36 0 0 0.32 0.37 0 0 0.03 0.04 0 0.32 0 0.51 0 0.32 0 0.31 0 1.0 0 0.68 0 0 0.58 0 0.18 0.01 0 0 0.53 0 0.33 0 0.96 0.97 0
2932 0 0.04 0.05 0 0.71 0 0 0.92 0.61 0 0 0.04 0 0.21 0 0.07 0.92 0 0.36 0 0.85 0 0.39 0 0.74 0 0.83 0 0.53 0 0.16 0 0 0.56 0 0.74 0 0 0.94 0.51 0 0.79 0 0.24 0 0.66 0 0.26 0 0 0.5 0.4 0 0.87 0 0.28 0 0.2 0 0.7 0 0.83 0 0.85 0 0.04 0 0 0.65 0 0.87 0.62 0 0.33 0
